id_projet,nom_projet,type_projet,budget_estime,budget_reel,duree_estimee,duree_reelle,retard,incident_qualite,incident_securite,materiaux_defectueux,conditions_meteo
2b889270,Whitaker-Kelley,Pont,1248670.91,1404955.3982789689,695,712.191626469896,17,5,3,12.39,Mauvaises
87194018,Garcia LLC,Pont,2219663.26,3100857.13720726,238,229.1042182627253,0,15,7,14.37,Bonnes
50bb3058,Bradley LLC,Route,1483388.7,1872660.3617352985,279,397.4139258157305,118,4,0,12.31,Moyennes
ea79cd09,"Cook, Mclean and Knight",Route,1818257.39,2272816.354620104,409,482.97511737050235,73,1,2,7.47,Mauvaises
a563dfc6,Bryant-Harrison,Pont,2511987.07,2460044.6558171674,634,936.7507355721219,302,2,1,10.03,Bonnes
ca531711,Clark-Morgan,Pont,1571213.32,1571779.7411797172,334,443.5993002116208,109,8,10,5.92,Mauvaises
dd514ed6,Lopez Inc,Pont,4359995.38,3554640.8312043026,665,931.2038032310562,266,17,0,2.64,Mauvaises
b013ad95,"Gonzalez, Quinn and Orr",Bâtiment,2616526.52,3125534.404390632,519,641.0065118304866,122,17,0,1.17,Moyennes
e6b1b4f4,Gibson Ltd,Bâtiment,1265762.47,1878275.332545024,358,495.419148754674,137,6,0,11.9,Bonnes
a057e7d4,Clark PLC,Pont,579790.88,659690.625715809,295,249.08134501632128,0,16,5,5.72,Bonnes
749983fa,Leonard Ltd,Route,442217.45,507365.6424529053,277,324.2077566568467,47,10,0,7.22,Mauvaises
154cff15,Brown LLC,Pont,3944478.9,5696363.645798187,601,896.9700924011968,295,5,6,4.89,Mauvaises
a50dc265,Hogan Ltd,Route,1992905.07,2077771.8724564759,492,677.536395257592,185,4,7,8.09,Moyennes
356b5d3d,Cabrera-Miller,Pont,3236246.02,3220507.1659090254,418,401.80283280164537,0,2,7,10.55,Bonnes
d12f5017,Lopez LLC,Pont,3864463.55,5608689.144614001,640,542.9391308327345,0,7,8,8.54,Mauvaises
974a0d56,Townsend-Gordon,Pont,548689.92,658273.4389272628,134,184.26854109859158,50,7,8,14.42,Moyennes
8d4fef6e,Taylor-Taylor,Pont,4464945.35,4291412.657473909,496,587.0498897635417,91,16,8,11.07,Bonnes
4445d877,Cruz LLC,Bâtiment,2683853.41,3919444.986150439,640,746.9288913048428,106,7,10,4.48,Moyennes
882f9d18,Foster Inc,Route,3813980.69,4935540.675907808,712,803.3571753609205,91,15,7,9.71,Bonnes
f1a88e74,"Schmidt, Webb and Manning",Bâtiment,3806611.02,3495674.922770759,260,336.3638477261176,76,17,1,14.05,Mauvaises
6f8ef05a,Greene-Lang,Bâtiment,771135.71,651134.9925890033,273,350.30424574982703,77,10,3,1.05,Bonnes
fbc0eba7,Wright Ltd,Bâtiment,4134752.14,5919615.9114682805,489,696.221052394813,207,16,9,7.14,Moyennes
75c792cb,"Reynolds, Diaz and Reyes",Pont,1905430.48,1619524.4271133952,442,358.2588248548751,0,1,8,8.34,Moyennes
ed0c2bbb,Wolfe and Sons,Pont,3092399.46,4298566.380603132,575,832.408911738138,257,15,0,0.39,Mauvaises
a8a97501,Barber Inc,Route,2291632.9,2782210.0747885862,658,862.7838419251239,204,18,1,2.53,Mauvaises
57a14f93,Anderson-Jones,Pont,2656948.46,3169214.3883781405,455,377.04495437110756,0,13,7,2.82,Mauvaises
70de943d,Porter-Soto,Bâtiment,3459190.85,3694932.0894182157,424,475.4592428769792,51,14,10,10.98,Moyennes
3abfe1f7,Osborne PLC,Bâtiment,931232.92,1084458.157109916,210,243.79117801330102,33,14,4,3.83,Moyennes
5d47439a,"Anderson, Franco and Ward",Route,1913810.48,2273226.6864206367,398,501.79749526737754,103,13,3,1.61,Bonnes
190af382,Whitney-Perkins,Pont,2038635.92,2531698.159751937,714,1049.5811872893503,335,20,7,13.03,Bonnes
cc7d71b9,Rios-Frank,Bâtiment,4171767.32,4086509.7021178803,661,660.8145315627961,0,18,8,14.62,Bonnes
f0e314f2,King-Barber,Route,1874832.84,1650752.603121799,512,423.7506174570339,0,9,3,3.88,Moyennes
39cdb7ac,Davis PLC,Pont,108459.45,95396.94949006026,577,574.8536365413889,0,14,10,6.33,Bonnes
5509fa3a,Aguirre Inc,Pont,1323924.59,1541342.3339608905,413,594.5570312526876,181,16,4,1.93,Mauvaises
50eb7f62,Wilkins Group,Bâtiment,3296299.61,3136797.7857138095,266,379.31305181441274,113,3,7,6.98,Mauvaises
4c745ee5,Townsend Group,Route,3908095.57,5487833.114958617,221,242.6756130641415,21,2,5,14.82,Bonnes
6350352b,Coleman LLC,Bâtiment,3218689.77,3685144.0000738488,162,214.67999461069866,52,12,2,5.16,Moyennes
2519061a,Charles LLC,Route,634817.86,833449.5579587263,428,441.6571506949002,13,5,0,13.78,Mauvaises
7ae3a5d1,"Ross, Holmes and Welch",Pont,2936404.34,2553160.9823637623,285,292.62440353420953,7,13,3,2.6,Bonnes
4b4ff0e4,Harris LLC,Pont,416622.22,512523.4344193773,344,307.2440268139609,0,6,9,2.24,Moyennes
e5d86932,"Aguirre, Ross and Neal",Pont,3090350.33,3000359.0702843927,39,49.24022124002263,10,15,10,7.43,Mauvaises
18c05e23,"James, King and Mack",Route,3122788.61,3683829.856151739,719,596.0497520658471,0,4,9,9.04,Bonnes
ac8740cf,Vega-Walter,Route,2067051.76,2949958.1026304625,562,604.6620835778557,42,8,2,5.23,Moyennes
f6cf7080,Gomez-Thompson,Bâtiment,618558.7,516925.12208976084,491,416.43708581973766,0,12,3,10.5,Moyennes
c767ea8d,Garcia Ltd,Bâtiment,145249.32,158334.6973112064,52,55.26127641638281,3,10,2,13.47,Bonnes
a671fc0d,Marquez LLC,Bâtiment,2444968.16,2152712.5016544713,43,38.70063382714804,0,7,7,0.4,Bonnes
e076bca0,Mosley LLC,Route,2777273.93,2972677.867998347,83,81.27215602072359,0,12,6,13.29,Bonnes
5c5beb5d,"Simmons, Kirk and Lee",Route,4133360.23,4843913.710167348,253,293.52319836478443,40,15,2,0.14,Bonnes
bacf1796,"King, Castaneda and Hansen",Pont,262898.16,238711.54794242096,43,59.947505658097775,16,6,6,11.95,Moyennes
16b88479,Williams Group,Pont,587860.86,625022.2452917797,81,94.93594794114178,13,3,2,0.28,Moyennes
1fb79012,Johnson Ltd,Bâtiment,1891579.1,2130021.316871058,84,102.01854804295606,18,20,3,3.89,Bonnes
f85e952d,"Gray, Neal and Soto",Pont,3242427.25,3481938.4286238323,620,768.929747389479,148,14,3,3.6,Mauvaises
ffd534d7,Brown-Price,Bâtiment,4750839.38,6317703.044521671,614,829.8643738128544,215,10,5,6.8,Moyennes
2ee39a47,Sanchez-Wong,Bâtiment,1946152.69,1993067.3920705644,617,554.6549805615119,0,6,0,5.4,Bonnes
630b5e39,"Thomas, Hunt and Schultz",Route,4193211.98,5578776.5231459215,271,315.206093731549,44,4,10,9.08,Moyennes
e9fc03e2,Stuart-Bonilla,Pont,3892928.17,5718496.12231883,671,606.031854156913,0,10,1,10.13,Moyennes
c5e031a3,Kemp PLC,Pont,158282.44,133786.6015821496,541,557.7140636902351,16,3,6,11.4,Bonnes
605a211c,"Davies, Terry and Gonzalez",Route,4714010.48,6722571.961991187,410,341.2212243298832,0,20,8,6.16,Bonnes
e9c6961b,Young-Scott,Bâtiment,4351489.5,4904024.14777075,587,870.1852180651366,283,16,5,14.77,Bonnes
de2e9d48,"Cook, Yoder and West",Route,3397022.47,3446623.793481678,324,326.74669837632683,2,18,7,0.93,Mauvaises
0dc9cc02,Holmes Ltd,Pont,982312.73,1470611.5882426486,276,307.7820369939422,31,1,10,7.8,Moyennes
31bb6468,Davis LLC,Pont,611924.13,496682.66431615944,345,412.43271799294405,67,15,6,10.67,Moyennes
6241edfd,Deleon Ltd,Pont,1311763.89,1298433.7569963916,31,25.407111809474518,0,8,1,7.09,Moyennes
fd8fcab8,Ramirez Ltd,Pont,2042259.39,1801438.5538446694,518,418.8834980815949,0,13,8,2.76,Mauvaises
50ce4d0f,Crosby-Palmer,Route,3663502.27,2991716.0016446365,166,181.71292819781442,15,7,4,9.76,Mauvaises
5275854f,Smith-Bailey,Bâtiment,652445.48,582974.2723868832,586,688.1856119975926,102,1,6,4.79,Moyennes
211aa09c,Buck PLC,Pont,4449400.6,5486788.733122957,613,789.5590431037883,176,17,7,14.26,Bonnes
4b64bcf9,Arnold-Martin,Route,4301607.06,3630944.21159359,684,764.7596252533331,80,7,10,8.9,Mauvaises
be0ab9d2,Sherman-Parker,Bâtiment,4313746.16,3672377.0197099023,379,502.0137479975805,123,4,5,6.5,Moyennes
9c9633f1,"Smith, Gray and Figueroa",Pont,1287075.02,1279189.78512351,243,304.7683445803968,61,14,7,3.25,Moyennes
fa42d7ac,Thompson-Thomas,Pont,500245.64,499391.1923760223,654,886.1927022858551,232,3,10,7.0,Bonnes
99f57388,Colon LLC,Pont,718871.92,888556.2425592022,431,450.981773967881,19,7,1,7.39,Moyennes
56999cef,"Logan, Mathews and Diaz",Bâtiment,3152080.88,4505889.997895968,623,698.7451086684467,75,3,8,14.46,Moyennes
fc5f11ed,Lin and Sons,Pont,3784938.47,3359206.4819701184,235,234.43697103753436,0,14,10,12.11,Mauvaises
41e7be65,"Williams, Brooks and Pacheco",Pont,4950992.73,5832625.126906166,275,331.7153755631326,56,8,3,11.01,Mauvaises
564db1c3,Mosley-Jordan,Route,4313156.31,5065614.799991695,584,752.7359539568812,168,5,7,3.23,Moyennes
5937cd02,"Johnson, Smith and Booth",Route,666557.84,724377.3949301874,288,364.84610634156036,76,6,5,14.44,Mauvaises
3801fcc6,"Ramirez, Wiggins and Davis",Pont,1057521.83,1239286.5373230705,454,371.8638642882334,0,11,9,8.94,Bonnes
457a9a95,Green Group,Route,300244.93,373297.9699326859,554,760.7349176283811,206,20,3,13.25,Mauvaises
80653624,"Hernandez, Davis and Fletcher",Bâtiment,1646789.71,1584040.719342578,601,764.2553392848059,163,10,10,4.05,Bonnes
a92d553b,Nguyen Group,Route,909794.91,792417.8408271084,432,641.8062211502303,209,3,2,7.81,Moyennes
2d208dfd,"Ballard, Morrison and Riley",Bâtiment,1088501.01,1030733.7585668813,666,961.2690196743073,295,5,6,3.73,Bonnes
b40afa02,Thompson and Sons,Bâtiment,4978751.44,7186296.799450885,270,264.75786241731817,0,13,5,4.15,Moyennes
11a9537e,Fleming-Gregory,Pont,2777357.62,2277264.410832715,726,676.3912598099438,0,12,6,15.0,Moyennes
599d0c37,Day LLC,Bâtiment,312224.1,459822.2202155475,361,432.65402775441817,71,19,3,9.67,Bonnes
41a3476f,Greene and Sons,Route,4004737.44,5946550.2997711925,179,170.9847780431502,0,0,5,11.87,Mauvaises
268fb469,Clark-Willis,Bâtiment,3909641.77,4156043.888087941,496,524.1269227584419,28,0,0,6.25,Bonnes
46fd0592,Barrett LLC,Route,3957243.21,5760303.266758049,214,280.5456586696309,66,8,4,7.17,Bonnes
4a10dc52,Brown-Parrish,Route,3726175.48,3169868.386420374,505,696.1715681777962,191,16,7,0.11,Mauvaises
bda85463,"Reed, Oliver and Aguilar",Pont,3317456.02,2766065.145309321,82,115.5110100101341,33,14,7,14.82,Moyennes
8032b33b,Mason LLC,Route,4083151.24,4882418.401259602,682,731.5478683631584,49,7,6,3.81,Bonnes
0bf85a29,"Costa, Delacruz and Mcbride",Bâtiment,1642061.55,1316110.0251482574,705,1015.5801638237649,310,2,7,13.3,Mauvaises
a4eb79b1,Burton-Parsons,Pont,1700921.46,1962993.1374811355,123,165.4145753714408,42,1,4,6.61,Mauvaises
36b1d29b,Rivera-Obrien,Bâtiment,1210890.25,1176737.6172292326,132,124.1610428330713,0,9,8,11.28,Mauvaises
53d7ec3a,Wilson Group,Route,403411.15,327817.1086007301,711,743.0448183534734,32,5,6,11.99,Mauvaises
8a32504c,"Mcdonald, Miranda and Montgomery",Route,1308904.26,1049047.6824715445,438,394.09636174704985,0,2,1,13.86,Mauvaises
2c86dca9,Alvarado LLC,Bâtiment,3597399.25,3796079.5626353696,377,515.5313054031161,138,9,6,1.78,Moyennes
357b6a98,"Miller, Walton and Morris",Bâtiment,3946181.4,4931552.897319572,58,61.302605902559364,3,1,6,0.51,Bonnes
03090bfb,Schmidt-Rojas,Route,448516.89,554035.7903633353,180,163.8757713177743,0,16,7,9.16,Bonnes
5f48c7af,"Sharp, Arias and Garcia",Route,1746007.47,1535433.5548858324,583,678.7815261125481,95,3,4,6.13,Bonnes
01951333,Kim-Tapia,Route,4646167.62,5461528.339913889,583,714.0977054149469,131,17,7,1.63,Mauvaises
02271bae,Armstrong Ltd,Pont,386204.55,470255.38860608183,195,249.1363705417655,54,19,1,1.7,Moyennes
f90e964e,"Robinson, Garcia and Thomas",Pont,2431460.89,2170162.8621833036,420,585.5006126729872,165,18,1,4.47,Bonnes
6098d6e6,Larsen-Jones,Bâtiment,3661012.17,4538850.407153422,233,261.2509403452015,28,10,5,4.62,Bonnes
a80d14f8,Brown LLC,Pont,4691293.48,5737186.506090586,590,503.8266291206047,0,15,10,3.74,Bonnes
3989e701,Conley-King,Bâtiment,234518.42,328560.4118153937,47,67.62403817654086,20,9,4,13.68,Mauvaises
e64ccb2b,"Sellers, Walsh and Young",Route,353493.27,449602.4480605117,700,767.817695218661,67,1,7,12.59,Bonnes
bee7b2e3,"Bell, Horton and Smith",Bâtiment,3215811.16,2702487.277314854,42,33.80101991043608,0,11,10,4.96,Bonnes
83a0e61d,"Yu, Crawford and Calderon",Route,3832554.23,4791797.422130509,461,382.96630710867817,0,17,10,9.51,Moyennes
3edff5d2,"May, Farley and Baker",Route,3661868.3,4317523.25826656,314,404.2902824257933,90,6,3,5.52,Mauvaises
f40a9dbf,Oneill-Reyes,Route,3609367.28,5022590.737727571,495,484.0188976983982,0,6,0,8.96,Moyennes
344931f0,"Payne, Campos and Hampton",Pont,2326160.37,3248813.433641496,567,813.2347000358704,246,15,10,3.79,Bonnes
a032bb47,"Brown, Chaney and Schneider",Bâtiment,1177744.48,1300566.9275145729,604,710.96896161747,106,7,3,12.11,Mauvaises
1cc5f2a2,Greene-Smith,Pont,624154.52,907064.6828960802,167,162.3456395510047,0,10,5,7.01,Moyennes
0e2f59d6,Johns-Jones,Route,2278619.7,2138133.287776124,548,495.42580615814416,0,3,9,14.81,Bonnes
efdeea4a,Turner-Davies,Pont,926391.61,905731.991296247,259,374.1421313422438,115,3,5,7.63,Moyennes
0285929d,Moore-Montes,Pont,1177008.42,1076938.3999012604,91,129.31687381944144,38,18,1,3.68,Moyennes
29bbb0b8,Hernandez-Wilson,Route,4239633.82,3487269.4350021705,193,278.27076265095536,85,3,4,0.85,Mauvaises
e88536ec,"Cervantes, Benson and Brown",Bâtiment,1067370.83,899898.6283177678,650,792.2247886992666,142,17,10,0.45,Mauvaises
81214c45,Williams-Ramsey,Pont,380043.49,349988.3669938923,194,190.72063804057638,0,8,7,8.13,Bonnes
6c439a99,Fox-Lee,Route,3934243.22,3547717.965201553,707,637.3959257514952,0,6,10,10.32,Mauvaises
7410f192,Jimenez Group,Bâtiment,687434.28,634513.0230106621,350,462.72652079716096,112,0,10,9.78,Moyennes
f6db1a54,"Keller, Carr and Bates",Route,774658.27,1161550.5850643697,333,293.4270646320556,0,20,5,1.89,Mauvaises
8268f644,Edwards Inc,Bâtiment,1319667.2,1211033.0463412162,237,335.51242888845377,98,18,1,6.1,Moyennes
1827816d,"Farley, Powell and White",Pont,1564796.77,1741284.00403453,507,609.268446811044,102,10,3,5.75,Mauvaises
915adb13,"Buchanan, Kelly and Villa",Bâtiment,3906260.05,5386344.525859023,64,85.36157256557891,21,0,5,12.94,Bonnes
c3df7993,"Delgado, Chandler and Price",Bâtiment,876700.29,811414.2184613335,186,247.4362670216954,61,6,4,4.6,Moyennes
164d5f49,Johnson and Sons,Route,1710626.55,2355074.829863104,492,437.66122719764894,0,8,5,10.9,Mauvaises
7d679a44,"Mitchell, Harris and Frederick",Route,1034768.41,971907.0741467016,71,62.89846974954344,0,13,6,14.55,Mauvaises
69a58fb4,"Thompson, Hayes and Koch",Bâtiment,4646300.95,5969232.764417947,197,194.86617065759006,0,14,1,3.07,Mauvaises
c51c39c8,"Long, Brown and Kerr",Pont,4576142.86,6735026.610424601,566,799.4596831268427,233,4,1,7.85,Bonnes
3653517f,"Davis, Wright and Snow",Pont,1832775.2,1739640.487605354,241,320.66250991503983,79,7,10,13.5,Moyennes
20f91289,Keller-Avila,Bâtiment,524686.77,699228.4031279872,557,641.2644745251731,84,16,8,13.86,Mauvaises
92f194cd,"Black, Cohen and Hayes",Pont,2438543.25,2490745.283714435,444,405.42537277989345,0,11,10,5.41,Bonnes
2fd844a2,Adkins-Patterson,Bâtiment,842410.43,755728.1402878191,623,537.5125290101648,0,11,9,6.07,Mauvaises
90fcfd1e,Chambers-Flores,Route,855009.64,896331.8757684818,469,575.8256501504943,106,2,7,10.28,Moyennes
87c28935,Buchanan-Jones,Route,3396691.19,3959680.5864763553,351,411.29486633512096,60,5,3,6.22,Mauvaises
366a026d,Williams-Turner,Route,4025265.89,3447637.310976676,170,163.5579543192091,0,13,3,14.2,Moyennes
233e11fc,"Clark, White and Ballard",Bâtiment,3558362.93,5318516.217291702,258,321.60395314502296,63,16,8,7.43,Bonnes
9a1ef153,Odom-Fletcher,Bâtiment,2442417.75,3647152.639870842,246,303.080233991717,57,19,6,3.96,Mauvaises
fbc9f454,Thompson PLC,Bâtiment,700762.83,739552.2501908824,202,246.8913455968007,44,10,6,10.4,Bonnes
5c9c073f,Garrison-Meyer,Bâtiment,3563817.36,4528957.882878952,41,46.06195834863484,5,4,8,4.36,Bonnes
34f94c5e,Roberts-Bowen,Bâtiment,1570318.18,2309679.1362852426,296,406.59261043639736,110,20,2,9.61,Bonnes
51675a80,Mcclain Ltd,Pont,3028043.54,2580482.7006523926,293,285.5614166795151,0,0,10,2.28,Moyennes
bbe54b87,"Melendez, Carrillo and Smith",Pont,3593297.98,3030364.603333853,326,302.20616023694157,0,4,6,11.38,Bonnes
8913d076,"Smith, Jackson and Walker",Pont,1253176.01,1046362.3780806191,600,706.1308740978393,106,2,2,8.27,Moyennes
982752e0,"Howard, Jackson and Hernandez",Route,2044429.36,2670675.308840602,411,369.7060561638341,0,10,7,10.89,Bonnes
4d18d52e,Parker PLC,Pont,3244763.33,4134746.9852159317,112,166.73231972385787,54,20,3,12.81,Mauvaises
2360a532,Fletcher LLC,Pont,171445.09,162963.50404567472,595,856.7980445764825,261,4,3,6.21,Bonnes
83ae906a,Rodriguez and Sons,Bâtiment,1467573.04,1669632.3847749084,695,942.0545343599127,247,12,6,3.91,Mauvaises
47acdfb3,Hardin-Wood,Bâtiment,793332.08,943459.4536420761,608,498.2258653431829,0,2,1,1.86,Mauvaises
c7657d6a,Bush Inc,Route,3862528.5,5231015.976985164,128,171.7262030334815,43,20,7,13.78,Mauvaises
e9851859,Hood-Pierce,Pont,4852762.64,4032223.5357877365,335,488.93809793079527,153,20,10,5.21,Mauvaises
a81601c8,Moore and Sons,Route,2068659.43,2646486.342473721,489,441.9009812139728,0,1,0,2.37,Mauvaises
532d072b,Mills Group,Route,1815889.77,2699624.1367761283,259,381.7089449557131,122,10,10,2.63,Mauvaises
75e10245,Ruiz-Ramos,Bâtiment,2405960.46,3527611.188362942,158,204.96108968673178,46,1,9,8.51,Moyennes
98480af3,Robinson-Cantrell,Bâtiment,2522863.89,2256340.351866317,300,262.928353275461,0,14,2,3.05,Mauvaises
ea80c9f4,Hernandez Group,Route,3284677.48,4064524.7746793935,400,594.1049166450711,194,6,9,11.16,Moyennes
38f79462,Aguilar-Peters,Route,2835993.07,2647894.288001443,136,175.5989025548092,39,9,4,0.75,Mauvaises
9f395210,Dunn PLC,Pont,1308248.41,1438826.921004352,42,54.49352901765431,12,13,6,3.63,Mauvaises
c350873c,"Anderson, Thompson and Smith",Route,1821395.52,2489965.2706217663,713,1053.9319707051752,340,8,9,8.26,Moyennes
4587a93d,Johnson and Sons,Bâtiment,3979948.71,3552361.9772934592,670,794.6270102304866,124,3,3,14.45,Mauvaises
5d698466,"Thompson, Wiggins and Reed",Bâtiment,2279979.99,3012591.782625349,330,322.30004244736097,0,3,10,12.61,Moyennes
adab9e68,Howe PLC,Bâtiment,546113.59,444095.15640389454,234,270.46033416170053,36,9,2,11.27,Mauvaises
8d0d62bb,Huff-Leon,Route,951580.48,1258687.373100583,688,788.225902395617,100,3,2,6.94,Moyennes
b87ceaba,"Stewart, Serrano and Lewis",Pont,4388879.43,4800547.386294654,679,569.7065745545966,0,7,3,14.1,Mauvaises
59d7b950,Galvan-Ryan,Pont,3981548.32,5913602.56858634,281,397.2283921668215,116,6,5,11.77,Moyennes
d094c079,"Leblanc, Wright and Yates",Pont,2644815.78,3442334.189177185,222,192.87957845128253,0,16,3,3.87,Mauvaises
f1fb10ae,Ali and Sons,Pont,993657.18,1148677.6590541042,329,475.06962615679384,146,8,7,5.21,Mauvaises
c2e748fa,Brown Inc,Route,4466426.85,5688963.153688375,586,735.412625026061,149,6,0,9.55,Moyennes
3eb2e168,Bennett-Flores,Pont,1325833.06,1205513.351111244,221,245.92832614552967,24,10,4,9.14,Moyennes
d232b88c,Guerra Group,Bâtiment,2078679.95,3031768.5266460446,66,82.83152256641695,16,10,5,5.95,Moyennes
d4143d3c,Miller PLC,Bâtiment,1901292.35,1777160.280432961,367,433.15262642380844,66,11,4,10.21,Mauvaises
d5bd9819,"Rodriguez, Torres and Smith",Route,1978786.67,2306166.2931535956,211,285.7113486500477,74,10,10,9.71,Moyennes
c0685cd5,Turner-Moore,Bâtiment,2055792.93,2716758.3388346536,74,107.39086091718106,33,12,7,5.93,Mauvaises
67719be7,"Powers, Moran and Stewart",Route,2232021.1,2528977.5505663278,714,958.8247018162832,244,10,4,2.63,Bonnes
73027475,Bradford-Curtis,Pont,4747509.81,6872842.895771607,266,398.8722791024626,132,15,4,0.71,Moyennes
80cf26b3,Green-Valdez,Bâtiment,2095482.73,1802966.1000914844,414,554.6000210393139,140,11,0,12.58,Moyennes
0613292b,Lin LLC,Route,1529703.64,1621494.2729902558,612,698.2494952070235,86,3,5,14.0,Mauvaises
9bb81431,Johnson PLC,Bâtiment,671471.87,796476.9247210206,43,47.091140110519305,4,11,1,0.74,Moyennes
30a43d2d,Pineda-Thomas,Bâtiment,598989.15,769787.7276313816,543,618.194450298068,75,13,4,14.87,Bonnes
9e7f28b9,"Robinson, Carter and Montgomery",Pont,4822876.74,5836008.976773505,394,503.7993434440386,109,15,3,8.42,Mauvaises
81222a50,"Jackson, Gray and Dawson",Bâtiment,2025303.13,1793374.4275853783,575,692.0562231936776,117,4,10,9.28,Bonnes
b59aced5,Lawrence-Davis,Route,3363649.35,4495686.264749423,42,60.99714676995563,18,5,2,8.41,Moyennes
f8bbd18d,"Poole, Moore and Hart",Pont,1411250.32,1446855.313017251,566,492.43963033640705,0,7,2,2.87,Moyennes
79187ecd,Palmer Inc,Bâtiment,4016008.09,5898795.242022783,96,119.91252434098239,23,5,7,6.32,Mauvaises
44772955,Brooks Inc,Route,2649891.63,3158270.9551995182,421,424.2839001516785,3,16,7,2.12,Moyennes
3767fb84,Ortega and Sons,Route,2702924.06,2369734.5084674903,207,209.62707022883149,2,14,1,12.76,Bonnes
71b687dd,Carlson LLC,Pont,4978676.56,6487601.451819057,302,447.3759224919526,145,4,10,9.26,Bonnes
a315a99f,Mason-Wilson,Bâtiment,331697.05,406696.40413683734,559,697.1206035486965,138,10,9,3.17,Moyennes
65d030ce,Robbins LLC,Route,539087.88,774572.0472211526,179,154.98818931470484,0,0,6,1.66,Moyennes
e95fa2c6,Rodriguez-Middleton,Pont,4527597.59,4866579.592689318,299,315.3811464362139,16,3,9,5.79,Bonnes
febac5bc,"Davis, Rodriguez and Baker",Route,1181941.48,1674154.086932533,296,319.38470126877104,23,9,2,10.27,Mauvaises
16fbc9e2,Allen LLC,Route,4037009.28,5569430.2621868225,634,602.9497493741488,0,6,6,2.39,Moyennes
b2df33ed,"Gonzales, Dudley and Calhoun",Pont,4916275.16,5950665.673979564,324,429.48091141584564,105,15,2,7.46,Moyennes
37a675f0,"Bishop, Morales and Powell",Route,1131185.21,1455177.0761582572,328,327.4940901066657,0,20,8,8.37,Moyennes
450c3670,"Alexander, Scott and Sutton",Pont,1119589.61,1073700.4772952315,623,503.0532697910628,0,16,9,11.28,Mauvaises
f0738536,"Diaz, Bell and Bell",Bâtiment,4727833.82,4298795.144455307,627,660.7423712460177,33,1,5,11.22,Bonnes
72e89a46,Sawyer Ltd,Pont,765626.15,662200.1316810866,680,1002.2235368385323,322,13,0,14.23,Mauvaises
913877a4,"Cox, Daniels and Schneider",Route,989932.02,1153214.9864490556,37,51.43843187634194,14,0,6,2.53,Moyennes
e0b16d06,Caldwell PLC,Pont,1664818.92,1965657.5937921677,281,306.72745555022544,25,2,9,13.17,Mauvaises
88727ab5,Russo Ltd,Bâtiment,1431610.68,1392194.3557610912,596,827.6716542078575,231,5,6,11.13,Mauvaises
77dc95e5,Hall Group,Route,3240776.94,2824387.500390068,578,626.0301112978262,48,13,10,1.68,Mauvaises
6730d6e4,Hunter-Flores,Route,3642271.71,4728054.559705524,401,474.32014374663754,73,12,1,10.54,Bonnes
53f3305f,"Terrell, Johnson and Williams",Route,4976851.37,5574535.3383826995,116,143.50119916719032,27,5,10,3.92,Mauvaises
274f31f4,Wright-Garcia,Pont,296067.58,291025.8739459453,397,526.373521865931,129,10,2,8.37,Mauvaises
5db61973,"Hubbard, Kennedy and Willis",Pont,3920380.64,5109074.632651829,443,361.31993331295666,0,9,9,8.8,Mauvaises
6bb860cc,Bennett PLC,Bâtiment,1933317.73,2704480.960585475,329,279.88512005436576,0,5,1,13.22,Bonnes
c21c6999,Williams Inc,Bâtiment,413649.24,404402.1567860656,109,150.92658629323654,41,2,0,12.87,Mauvaises
4db9ec60,"Roberts, Collins and Glenn",Bâtiment,4854768.09,6530504.01255149,61,67.54286425864404,6,2,8,5.04,Bonnes
ff380281,"Mendez, James and Collins",Bâtiment,3007205.33,2784956.2573768697,531,660.3244233323604,129,12,9,1.28,Bonnes
36ee88f1,Miller Group,Route,1662684.59,2161767.6641013357,724,897.8061033339822,173,4,2,6.17,Mauvaises
5ca1ed46,Moore-Taylor,Pont,1212203.98,1215904.2282501985,162,224.46586404881455,62,9,5,1.24,Moyennes
ae032f71,Wilson Ltd,Pont,4255248.36,3495441.9144515954,53,71.45799805109068,18,18,10,12.0,Mauvaises
7995382d,Perry LLC,Bâtiment,1381912.33,1173353.2089937322,343,318.46150565099333,0,7,7,3.5,Mauvaises
8a335e42,Fields-Hill,Route,2720390.23,3855973.1434257356,372,392.38466402693854,20,6,6,5.59,Mauvaises
099505d2,"Knight, Browning and Reynolds",Pont,4956589.26,4552255.844097514,333,477.6629449851761,144,3,5,4.39,Mauvaises
56f2eb27,Bishop-Edwards,Bâtiment,4460172.14,5565654.249595897,355,511.5540412137824,156,5,0,6.77,Mauvaises
ee76860e,Mendez Ltd,Pont,2830583.76,3358677.054597864,442,378.1149662498097,0,0,3,1.43,Mauvaises
3184dba2,Wong PLC,Bâtiment,4761580.9,4298906.706869442,230,260.5845530297005,30,17,5,6.82,Bonnes
43a9aaba,"Davis, Mccarthy and Long",Route,980518.98,1194108.1648340963,84,74.65031177073018,0,9,0,11.14,Bonnes
f410182d,"Harper, Arnold and Aguilar",Pont,1177245.32,1450221.6871293795,477,675.741103561777,198,0,0,6.0,Bonnes
ccce1164,Williams-Young,Route,4962045.06,5471914.321869802,394,525.5331397969248,131,16,7,13.3,Bonnes
cd5d08c7,Anderson-Hodges,Bâtiment,3457035.57,4586234.9470441565,390,536.9477738773144,146,0,9,8.63,Moyennes
a1b2799e,"Rogers, Perez and Ramos",Route,821345.62,1164969.7231885886,651,575.0710742723472,0,11,6,3.34,Mauvaises
